,pressure_bar,feed_flow_m3_h,salinity_g_L,temperature_C,recovery_rate_target,pump_efficiency,erd_efficiency,membrane_condition,SEC_real,SEC_pred
1001,-0.670313616200488,0.4933525549302012,-0.7856765775754745,0.9725804890673084,-0.2507329317882998,0.4024633366780229,-0.0768128545876027,-0.2099234834447813,3.4284908586912684,3.340167361370854
322,0.3146723969970544,0.0576233464502044,-0.0355335591218227,1.0264631786972147,-0.6769364149084393,-1.4688533861972706,1.1317943337004828,-0.7316951725502295,4.153676474901416,4.200816853304506
782,1.5884775670000038,0.965920531100931,0.7808306366192299,-1.0033757485496166,-0.5515102913646821,-0.0584960035396602,-0.2175410882727221,0.8727618730381017,4.00569672541255,4.229189895220292
1358,-1.5823616932425395,1.2969598504574993,-1.4081731292874258,1.580482520698384,-1.032831977501344,-0.8006349336146715,1.0491569611755258,1.0990745381013698,3.644441810893848,3.5107291682490067
1203,0.5259805223264067,0.2762757807052152,-1.4947135046866522,0.6162281849038349,1.3839324606212906,-1.6593614200758555,-1.1078381157227737,-0.2191906485167898,3.9396882588412128,3.904628100195967
970,-1.1234709498833542,1.5848710397267514,-1.3872005804357064,0.2826933612574589,-1.1347341081489788,0.6797968868016242,-0.3639645662601771,-1.4977880361627285,3.273132294328915,3.4516618793197096
1466,0.6818016306177839,-0.0499913645871679,0.1158902477126523,-1.624852401208696,0.0042874451086651,1.1659322044353893,1.462819931461023,1.5246177998298092,3.1118930995728453,3.247736266231867
526,-0.2440245235238481,0.0031009045441928,-0.2690037679974855,0.63107887199026,1.444598207071064,0.0447107705952177,0.7171920759721859,0.4668879457795711,3.025842302687829,3.098517114775215
1425,0.0421838428440088,-1.3847984791284156,1.5464220236379165,-1.6579948019749395,-1.2032439416703813,1.0327456773748551,-1.498691808457976,-0.9220350704627368,3.879490983162682,3.822080210760722
1170,0.9601323794477028,0.969067585515376,-1.6484544632898546,1.4414994358002684,0.1664455174107273,0.4334878076975252,-0.6673939002258342,-0.1285102845016986,3.7237940427774814,3.7002660844252913
175,-0.2175056195288656,0.1521280952420534,-1.184688997042585,0.6198941931990651,0.8135179609106062,-1.3075594871328606,-1.712464082413806,-1.524312434579978,3.9058584649720807,3.8217433270922556
358,1.4492048965718811,-1.0462878831616118,-1.405812166921601,1.52552405195535,0.0811239661761612,0.3638813185941743,-0.1851365689974632,0.7627710341148566,3.7977972784502456,3.820631652918109
43,-1.7095600718398374,1.2682541442508888,-0.8914254421924421,-1.1401804722153814,-0.7815708026579083,-1.4604938633988689,1.220221407254748,1.5255880339257228,3.6342074999569016,3.6095584520868997
416,0.0898412637219277,-0.1118750011549637,-1.6852442518708246,1.0695597419661875,-0.2574861035600722,0.7952868334981366,-1.0727384422107922,-1.301316737883782,3.6497842328903336,3.5496934200819954
344,-1.5224395149144194,1.6895188313478569,1.37237312507333,1.445752953455715,-1.1508299248103993,0.0771912750454528,-0.3640265480629023,-0.6825590358101582,3.695541890132732,3.504789951657547
1026,1.5429864736454184,0.3572029974813221,-1.4334273418210866,-0.1716313387759069,-0.1978090955175378,-1.465267251594195,-1.448430623998632,-0.6496820226608686,4.582688614763879,4.733512371766301
1401,1.117480558420462,-1.216292009800041,-0.8979623803721811,-0.4355726263812946,0.2556976997527319,-0.8664838584459519,-0.9815780862314236,1.4234362299721288,4.18233783716721,4.164176852088652
101,-0.1816754027660169,-1.3979463235606042,-1.5788647626865453,-1.6067975299161918,-0.1381472289455352,-0.1890969694421169,-0.1232766859719787,1.1470154261835173,3.60590553321192,3.634576097870997
107,-0.5198748038211922,-0.5368698797387258,0.3287751989207275,-1.1449003940987157,1.62947890577915,0.9380647866290724,-1.5429582561916704,-0.7070374198435154,3.0467141373401785,2.988420657016537
1489,0.1109163589861788,1.1653851688602956,-0.50842660362885,-0.9790915973969476,1.419587738276977,-0.802105076327428,0.8241818244092806,0.8013681847827041,3.343804190915303,3.388775709559129
1052,-0.1958461305790188,0.0561716377786648,1.0989354089406678,1.6098725310848807,-0.3997400252945589,1.4613238205428574,1.1465622649418643,1.6980945093916868,3.0749974203126165,3.0902580214003366
964,-0.8104250752379717,-1.0951759280199884,1.1540606047481117,-0.4649579801125016,-0.4154748995379345,-0.7172873934707724,1.027790583028381,0.0924127234902382,3.645574695766793,3.577458912545856
380,0.2713978727309576,1.3659696475063516,0.80284250498788,0.624360308441575,-0.4794057949172678,1.3093038739431553,-0.5522678554265823,0.4722359328995354,3.3296868106023627,3.4553496224974527
244,-0.9482949791195192,-0.1309854728365895,1.39097919696837,0.3710104271050414,-0.075899125736577,0.4171189720617472,-0.5671368283220154,-0.6026178328678056,3.23825420761901,3.303165424204982
1099,1.2749515602848511,0.5597709950350235,0.9556212267727636,1.7230603151482058,0.5573296651707202,-0.6441059049707667,-0.0984017082100556,1.6993864908992884,3.8808486446161305,3.940134860023554
500,0.2762026583172341,0.2910528985431541,1.0223530661947289,-1.6853369084018552,0.2328156316820415,-0.9477219338579352,-0.5702905291656961,1.6217903061449652,3.832987664996992,3.9378743065356483
700,-1.2932495498889955,1.2903224803217836,-0.3008761678936444,-1.5929568155212683,1.7399923447095125,-1.490195472614044,-0.2939324604119702,-0.9127808603505394,3.3332223209755645,3.200286849059906
128,1.279517042598148,-1.1893181451932957,-1.122195688564393,1.4455340061134192,-0.4817344116597128,1.4417051166292223,-0.638610760589614,1.3038441273491197,3.5602829577443327,3.6655039591558216
239,1.4842563593142242,-0.9615297987225369,0.8758158913139547,0.2149217759195387,1.5154752451653204,-1.4410836317311937,-1.1352471035018237,-1.1394770608576998,4.327893979058684,4.054793751312727
1114,0.0680665821691012,0.0277101527862504,-1.578336529080297,-0.007570842217596,-1.3851284778313206,-1.3428138861322283,0.8993136175042146,1.3809323119440982,4.4447549054041495,4.374123899664445
682,0.0319841395540396,-1.5719270598744064,0.9085333001587976,0.6222959384630959,-1.686117976194379,-1.7081909951320189,0.9157755155626068,-0.629482677520737,4.652825459319296,4.673285977689019
482,-0.4545783672492529,-0.8520002816098934,-0.6806209536147778,-0.9146037257507668,-1.5047099615945367,-1.735254498946596,1.1000777865745184,-0.6063541075016836,4.251416236690451,4.396188603002779
1305,-0.6105799733714342,0.9508262189232506,-1.4140846986066782,-0.9598645721974584,0.6775324199159444,1.5407666349559574,1.4160957194399475,-1.000484217332226,2.7241281557333323,2.7382268283326643
275,-0.3996487915214561,-0.301297417674351,0.5518461913450675,-0.1799008921527979,-1.6070967492020891,1.0445031487982317,-0.3491241603089763,0.2690395883124322,3.680564261342131,3.6823132654367225
582,-0.0293871751948779,-0.4418005240833828,-1.2611408297824178,0.1624039017039937,0.4859016651331244,1.4285950227349904,1.2234476872458986,0.1331756025921972,2.967645478583361,2.9413024890251527
203,1.5787108724498635,0.7275950992295886,0.6176699631208348,1.7304958603402123,-0.0162977623588466,-0.4310730470070193,-1.1494017383820525,-0.7028703991115471,4.228493663539428,4.2635902855789
32,0.0931295744095424,-0.0325706043739799,0.4809374255606832,-0.3474143727549195,1.7348226804087188,0.2654106050648103,-1.4246468960165843,-1.65819468036371,3.094932173573761,3.2266769766808774
1319,-0.976742078222521,0.3039989573417717,-0.313374061542142,-0.4161635804072323,-0.0637356684251372,0.0904863185795094,1.5448713125298603,-1.5550657196364068,3.076948275769491,3.15005502808927
813,-0.7124503666253638,-0.416159025611557,0.280260128362817,0.7071689003071457,-0.6125520883814755,0.8234781548874484,-1.5861122775331429,0.3829819776154529,3.4879009380533303,3.5098093934102623
997,0.776149313522795,0.0575166674781102,1.528456141380053,-1.2445847270010144,0.3850969895809381,-1.6178269387812068,-1.3017469843461944,0.0441095297752548,4.357348813931436,4.320202705757238
381,0.296484816165531,1.262381465759753,1.1215795708313767,1.3487670739521085,-1.7050776693158824,0.21833480851033,-0.7451135811583117,-0.3687147994551403,4.439892289708492,4.283519566048646
1073,0.8109400293937974,-0.0607073440765946,-1.3763968236931083,1.5338159158843463,-1.201897340692614,0.0155424348117597,-1.0485326181873016,-0.2381384090224093,4.469385214825143,4.33598482458461
1348,0.6878073690777441,0.8561701155456679,0.0956368148685732,-1.4760443202205624,1.4830942132232638,0.4697389607465418,0.073947361546057,-0.607972588513591,3.285772657415762,3.236809886981662
578,-0.5825528103178195,0.4446678653294316,1.666532951920383,-1.1878868808509164,1.565711320941852,0.57094751473509,-0.494890040395929,-0.6681725390429416,2.964371907220797,2.9779229294425167
887,0.7337762637289468,-1.642353827587967,1.104389591536999,-0.5949778367788614,-1.7196020423028555,1.3450911732925863,1.1306150190719215,-0.5704448860427472,3.7191552958029375,3.762543392202819
1325,-0.664860815752535,0.6050392344097453,1.4989830157297117,1.2260767328257478,0.7729783318246964,-8.29714208193904e-05,-1.6962116731703922,-0.2384612031478604,3.38579640955826,3.382505662497103
1326,0.1440037070324614,-1.2408289815335016,1.6997290736171486,-0.4354880292732113,0.682029982030441,1.3081817777875095,0.1548385593386076,0.885923545075669,3.018463645216584,3.071901648407965
941,-0.4172009892179629,-0.4032192363057678,-0.096193270289521,0.6482060830781906,-0.7210713099121135,1.6715455583124927,1.3637289438606286,0.9145117269825176,3.095892984930778,3.023965072634652
163,0.4536790885225641,0.3803707030235499,-0.0280871984363218,-0.0767666042929912,0.0421925784587874,-1.1485805939466054,1.2381141937895068,-0.195310796312184,3.9287801026709457,3.8897045459485375
909,-0.2982647867244247,1.373978812192799,-0.6736970727851369,0.7502538663776172,0.7192663351862061,-0.3146635397462457,0.382914565999519,0.1244175182385015,3.574174863646391,3.347911204293467
297,0.562853627778975,-0.0436716926225438,1.1891854861112672,-0.8333425222249282,-1.3837014686999094,-1.480399721446921,0.7217495782214449,-1.1586257165986955,4.669095598231219,4.66053425239447
755,-1.338493934992322,0.652179332721929,0.9376861218047526,-0.4301239356324817,-0.3598102394464333,-1.2028779594366037,-1.0072562784098666,0.3221164543295935,3.7214069255588034,3.783292950727432
405,-0.4550519106340244,-1.037458966618167,0.8820462528388321,0.829384800908727,-0.5184878802474837,-0.7699904121017349,-1.7345807299589515,-1.0066999664195675,3.953251633121003,4.031406116771769
968,-0.0871295304996383,-0.583292073123723,-1.2240372612406711,0.1731841049687743,1.3652486616112334,-0.1274469635253591,-0.3909877782040702,-1.4952380772974572,3.2166682582014534,3.276288457002613
605,1.2728080940214224,0.5812426306450647,0.2306410046626064,1.3420388784126795,0.7093855025301717,-0.5043714359885453,0.3082372627780264,-1.158684562191415,3.8868300749050735,3.808308790144137
420,-0.8454581758569931,-0.756770042362342,-0.2237033876454816,-0.3119836383589386,-0.5055709621349914,-1.126911049737464,0.4942825930193914,-1.3529644562032432,3.820974908701885,3.7729714127879697
464,0.8729461003584554,-0.959502448776142,0.8800474421043003,-1.6126788654984985,0.8002758459083014,1.1446250518844665,0.5974809914899695,-0.2284866769185659,3.070691413719182,3.231201409054579
1187,-1.3090737067471776,-0.2198298664320488,-1.3985945337324686,-0.8336818704983557,1.6679847830317975,-0.7018625052968689,0.1459576443436751,-0.2519373116234056,2.99525987341944,3.016379771197053
939,0.5181170582738199,-1.04923065194809,0.5684987753560496,-0.1239351037076856,-1.362274401389089,0.7199258435683417,0.4001947456547183,1.584820412544588,3.877143615362181,3.834615850529354
192,-1.120351401474098,0.5083840841923382,1.1565285166870216,0.5907684311498015,-1.6851591542284348,0.569640896513121,-1.1453092163128051,-0.8872981091679474,3.7782249787002353,3.7930046996117928
674,1.4481067749701373,0.9429883844641656,-1.58554266170359,0.3966026169950309,0.2471387408814758,-1.2169738486936572,-1.4166701054779296,-1.734111390342252,4.41791089606651,4.401629021928201
351,-1.5598368890893632,1.037392192841597,-1.039792958340322,-0.6024487671842498,1.0911659784613588,0.0531429829326154,-1.6526249217783229,0.7407336426881714,2.8667013922854987,3.0541889907974107
858,0.0598495902797789,1.322928583917755,-0.9145010772918658,-1.4059188195999066,-1.6057831870236794,0.1105262409488942,0.901760344236573,1.4386067596402452,3.846104423083261,3.925381616127473
63,1.1830381924817344,-1.52211958380491,0.9094502808723096,-0.5209868437690928,0.6989713729787171,-1.00229315958736,1.704490301438483,-0.1608616515578569,3.878753853589454,3.796108065538728
1173,-0.3262651741996766,0.6493258063271836,-1.2321530626056292,1.367237993575109,-0.6483077817679613,1.3175579317502055,0.456292749152451,-1.4916189679887344,3.2100411874965777,3.2105611354574886
765,0.0957517007285433,-1.7386189528006055,-1.0554566868940607,0.9280391580700768,0.4944260556474267,-0.2839242742143928,-0.6883942250875857,-0.069726395327196,3.778366819339823,3.6102406669542404
1440,-1.1136305599072396,0.5832504681762793,1.412015836824305,-0.2414735868840717,1.133547823764243,-0.962879179838639,-0.1899582605544572,1.6557225395444406,3.220774159577888,3.3209517392915346
261,0.9287977777627474,0.7792622750927064,-0.3994631692683411,-1.71052112833946,1.3171452733854931,-1.7217272737784524,0.134446221948822,-0.3623066149833962,4.001974474832712,3.926695424100053
342,-0.0543025238283487,1.6596013972732218,0.997454160427596,1.0190543166304964,-1.6667993868712752,-0.6604972505457049,-1.141324425597342,1.519089808359766,4.729187566063671,4.499851844587037
1220,-0.6703560194681575,-0.6978116442688413,1.4541220326501247,-0.8703469863805132,-1.260948057895816,-0.3269910673204397,1.1984035093424352,0.0608625234343082,3.789678235527481,3.7294695802446554
471,-0.3287250401106163,0.0623213009927026,0.7470447650250397,-0.9428520501859488,-1.1863846286885422,0.355454074197773,-0.7064751184328187,-0.0800757561596771,3.9075403116242753,3.8215689504734214
1334,-0.7484847443078622,1.27316234155427,1.6671708207430331,-0.6169852923629191,0.7900671815747804,1.4440611068177478,-0.3152700225896727,-0.4469504300115535,2.820955949544501,2.86158434660303
198,0.1927923152639328,0.7298466425422808,-1.4093919460126332,-1.5573191327907383,1.2275310743319194,0.4818390963792101,1.5933942228748434,1.5444392553331578,3.1123806879370584,3.054081647498004
1231,-0.0787389530127398,-0.4498705677933407,-0.3722140945540088,-0.8340955556340851,1.5507018552065543,1.6333336939252747,1.0386995422662233,1.181672473211981,2.78180741587006,2.713590041599847
917,0.3267237879964164,-0.0362780887051735,1.2250520465692532,0.9089185579078574,0.8876383550852714,1.101936675425942,0.5862262578908946,-0.965349426565502,3.032477129571181,3.0791484463870433
743,-0.3099192334735592,0.6129102108892636,-0.4283162549376022,1.1120400680794218,0.3180157759075954,-0.2659478303628658,-0.1126957351057305,0.7516294711082253,3.385324877164672,3.4778777485212733
570,-1.6886743755496998,-1.2686740275592758,1.0406125199643672,1.653765556091866,-0.9232800374753292,-1.6405283666226418,-0.0867513881504869,0.2102009799642819,3.8316824174634094,3.887493971171814
218,0.8661122250788209,-0.58915550945895,1.1999660013163718,-0.9743282199285308,0.4216258569292305,0.6329910234285782,1.6264581438536747,0.0843469364455764,3.45009842275582,3.3220349767406834
453,0.5546706408004599,0.7544161936366174,-1.3945277192795449,1.270428338859746,1.036312305657234,0.9215547294562956,-0.126699233021917,0.458061943582274,3.2002447548911928,3.2055255404114757
30,0.6785992999830399,0.6595480638008177,1.396685811973641,-1.6040742177554017,-0.9849352255369248,0.0812661853238981,-0.3067825410178784,-0.7116770160407229,4.142611690289195,4.073204516085581
56,0.3708132083962913,0.8544179175161172,-1.026203639030618,-0.2755928950270032,-0.0319025327769851,0.4785139180195833,-0.76183095721404,-1.3340195384502358,3.650598825014971,3.607396740223195
1210,-1.2292188866407554,0.34836394898825,-1.2378529139565593,0.4264136193275762,-1.6826652946267435,-0.1099897684257442,-0.3240817181436482,0.4131625299831394,3.821587229439033,3.8536223607367126
1385,0.6228118895343845,-1.4633019332847788,0.4498134901750498,1.6153478744729677,0.6970101027968874,-1.1566719393929394,0.9306690073796122,0.6950716785323209,3.856009228346501,3.786002233753934
1065,-1.6018135622385343,1.593270342016775,1.2625642286047087,-0.3937011758499493,-0.9101756455941492,0.5387304809917048,-1.6053817280214997,-0.5028921752906705,3.3945658613848124,3.4469100242111685
430,-1.3704754780285917,1.406581788491993,1.175481823504926,-1.515263546146807,0.9190648165194236,-0.969846848166964,-1.1404761866425428,0.4265865281235791,3.313838538819186,3.371026719163568
724,-0.1939586404968968,0.0562658034922389,-1.3601378443843375,-0.2678963675695617,0.8736784824027714,0.3824209690182089,0.5442411956849762,-0.9482793517814828,3.0561246231773382,3.144844207072013
1144,0.2946181484271538,1.671212907862102,-0.895606442633093,-0.2168643965791628,-0.7608523831127079,1.1198599859606824,0.388898496023251,0.5877176107130814,3.366976959242614,3.4487548944645963
1005,0.7330846280855723,-0.3036681619051657,-1.618969460323645,0.7275490875963015,-0.7027192890369851,-0.0355979823902346,1.1021687436804433,1.140868046800361,3.849196813652669,3.8179721872280257
1050,-1.0275613461361603,1.249191453973025,-1.5480522088779318,-1.1443284807732697,-0.5208043252817399,-0.600871116809238,0.356742473419064,-1.1082121071169702,3.570261985931212,3.549053969216597
1345,-0.3338656973641905,0.9487608394891648,-0.6750177623567513,-0.5159334688789072,-0.1366156833155601,-0.967762863923994,1.094918226139759,1.700772805338792,3.582616032716144,3.6886007105455163
1236,1.6893003678974408,0.3756307781306783,1.5185520528112757,0.0063849202517136,1.4592510352366037,1.4311746512306658,0.7748785778919551,-0.2646057955930925,3.162664860297444,3.1826242627211347
1235,1.1791888901587708,-0.1157661158269358,-1.6616710672153814,0.1623740115670076,-1.6247860085136971,1.438972737555161,0.9512425214749584,-0.1898647672449526,3.872832943895352,3.7687440750190118
1448,-1.2580910974421335,-1.0004650362824936,-0.5468065534678526,0.5609732707767746,1.62756570382325,-1.505652965502908,0.7286995657242438,-0.331450767720074,3.199361283764357,3.22161803712893
620,-0.9086705720322092,-0.7153676175725345,-0.2706015480380189,0.4819969253812705,-1.2029070538390676,0.1288179053610784,1.0658869271424476,-0.6516435663438531,3.486658873936465,3.5121985532594455
1067,-0.5279265045512768,-0.4953040464132598,-0.9311240654635256,-0.6538322903849054,-0.4911650725176689,-0.2237098144645626,-0.3672942452969999,-0.5833749959463272,3.916336661925191,3.673779196377319
838,-1.4799739696346226,-0.7384936851651377,-1.536889320921193,1.1575111157681055,-1.113129609948554,1.2852010121059434,0.8467049112978415,-0.883426336479902,2.894489188749643,3.0392557658527557
99,0.6922504965230224,-0.5996719933890302,-1.5715936868907951,-0.7257690965300553,0.4562499702677065,-1.4379561218971435,-0.3287627970732852,0.8222736179716303,4.186589467454848,4.107897574705639
532,-1.6432052193494864,-1.205789968421325,-0.159592122912737,-0.7393485926453861,-1.4238010757824595,-0.2527192154409308,1.305442466001884,1.101926377307103,3.306338297770365,3.4646395199355644
528,1.4993787282286262,1.385502423144921,0.0873199312921739,0.4609293429919903,0.7860379948056749,1.4722202642865228,-0.8398160378347881,1.5083529948147791,3.5335315915869736,3.410047646312615
1346,-1.5437934956944752,-0.6302215135003433,0.2756712544029959,-0.0700434628370018,-0.7656395038583927,1.1276838292511566,1.1283281103394742,1.0185199999175096,2.8470575855240816,2.9654401959935197
1172,0.1584227306266756,-0.0814281506367153,-1.1838169695109004,-0.8739177989231992,0.9141415566457258,-1.041567105912854,1.0924915219879023,-1.594431649894685,3.445819438562042,3.5396495033384023
1178,0.4556958931412003,-0.7777635035776304,-1.5275022822670257,1.6511237423211895,-0.7967791392340884,-0.5329143517503809,-1.3837946675466732,0.4098024121873321,4.673193769560335,4.290800720676913
629,1.397738444615734,1.2611403168932367,0.2053741407928239,1.588887330737503,-0.8069874690690958,0.1516129440687104,-1.1242449937036711,-0.6409125198844631,4.151119492561511,4.306468187276861
1027,-0.8474019268894619,-1.5858955529291796,-0.1713069856440813,-1.2418345694335169,-1.369747989387022,1.0764056263077415,-1.694277711715017,1.4352010727203108,3.777181002943539,3.641986307045964
270,-1.698494496249366,-0.9454674945034092,1.0688490262285029,-0.3338472608259898,-0.7932984435541705,-0.2975005960249743,0.1716144589514379,0.4719195442706901,3.468597624658884,3.410921169431727
1341,0.5031739822512129,1.6994640645534107,-1.596709519576743,-0.6332351489416871,0.666805005788584,-1.0445572982786406,1.5808241324101966,1.7143705131533038,3.600423938818253,3.6415131491867103
626,-0.0631021051041547,1.4958913695759746,1.553076701359534,-0.0399105908844198,1.596847794861871,-1.3793862435257347,-0.0607779616356798,0.850584773951462,3.5006948632929373,3.543742470456101
1042,0.71800115600965,1.4141971831026248,-0.8073501096868309,-0.5075564662454116,1.620785148281154,-0.9746928645004216,0.2595564246290224,-0.9304128425623516,3.56001463139546,3.561313461806171
976,1.4213390058858892,0.8668822815255951,-0.1621397215348335,1.4081546238173848,1.574515432614354,-0.6527486180460677,0.4466815224403739,0.0370491005327979,3.747652480266139,3.6687612870301005
371,0.7860218942272459,-1.4028415463120838,1.0016549141944473,0.9351949791883228,1.4492298430098285,1.0226651971592993,0.2417402052074237,0.2082225492764477,3.2977851199041166,3.1356536764443272
588,-0.3257062655760093,0.92091602984351,-0.7462100687496295,-0.6909119366832012,1.3530032333474613,-1.695115462208992,1.688241795441766,-0.1401560470151264,3.454594924805236,3.4677109979694025
967,-0.993661595975644,-0.5457260424504039,-1.6589063931818837,-0.5345114140302113,1.1458648318271614,-1.2430539242917835,-1.2234429611880528,0.3397902566807838,3.412270076304896,3.4510713222109204
1165,-1.1394011277317433,-0.8647058721178102,-0.9265570787714534,0.3212565889269301,1.3305127529348668,1.6626943027951613,1.4458273940658777,-1.3572419607765456,2.6066365548714687,2.5150200049897493
1146,-0.9097742607879934,0.164292241416472,-0.3199494966631805,0.0374207030599729,1.172554994196237,0.1679637999578759,-0.8127787547662427,1.5848101281147886,3.28038128392359,3.107000138403865
236,1.1656041947359403,-0.8740000043666658,-0.1520408356102034,0.9745754887276205,0.9541243426368122,-1.5179989254625463,0.651317236349946,-0.6170417393417609,3.874298204918791,4.001273451217179
596,0.9815633845084388,0.8420235479285455,0.0683749993914829,-0.2227017460641524,1.623475499040711,-1.014825664867992,-1.5286610250693076,-0.5255628549654348,3.681043953721287,3.8185838454495022
962,-1.5302396482753984,-1.2047738961092764,-1.1861353872627818,-1.4727429775645071,-1.1040055797540196,-0.0592451534795375,-0.1878557648973826,1.217689481976206,3.394352660027496,3.5190351522489194
1445,0.3447970308503252,1.6888932070618587,0.8380512394920346,-1.121376604723613,0.4671418907583747,0.6981809994716524,-1.133702042045246,-0.930916043856841,3.5524255938345384,3.444573305737124
1163,-0.6110843966806295,1.490300378709394,0.8591808117183817,-1.2543280886060255,0.7489642924034743,-1.7053354824428328,-1.6251440932843213,-1.008975998923488,4.210291103999904,3.814055530360743
590,0.4079767074939049,1.2320691137375264,-0.3753796536965294,-1.1247057430073637,0.8820984403923235,0.8233803385574422,0.0710279504681688,-1.1671918622635755,3.140806922719122,3.2063479787274693
208,0.7501841699530388,0.9913854458584878,0.6882391956508662,-0.8214532973579044,-0.8873279930625702,-0.7107090979732903,0.8890725560746544,0.6813498970740984,4.10272581146729,4.198556380711617
1074,0.179456943302017,1.440680002185852,0.5013368562854562,1.2892748232502398,1.3137065482250532,1.6370052947858305,1.445603493275689,0.983928219406692,2.76993819597566,2.7794544025241565
899,0.2083428156074712,-0.4050162642756185,-0.0324275351355935,1.599863215907536,1.2462012880810278,-1.2973656821242532,0.5079407963616343,1.3084434146127373,3.5329197202410785,3.631378485244447
353,1.0385152651524678,0.5770356758143126,-0.5306092866280618,1.4130469887563732,0.5460219974400532,-0.4834166700961386,1.6697767104085606,1.277116152288344,3.620754985472272,3.623045639177703
58,0.2211517128753481,0.2882469586811311,-1.5333791741185343,1.7100244981372383,0.7805399181036593,-1.059841791290022,0.4361528959211567,-1.2367303496938948,3.7834699410296473,3.659889946284291
303,-0.6429082534174806,1.1491577349564353,1.222876656777942,0.2819090883165657,-1.5042443011472002,0.6623980950850562,-0.4531543441294695,-0.6053299516913121,3.734568107441636,3.726780149835435
1447,0.2720520658015387,1.6883425566265615,0.3990101152930616,-1.1234049770364456,-1.134359706788406,-0.4370729602697408,1.513464502116886,-0.9939923336253418,3.9319940518022016,3.927810141136128
843,0.780311030895055,-1.2043827101648166,-1.4054954610505788,-0.5662297662123292,0.3780926512135029,0.0425667954950466,0.1273361185687441,0.2139633704262852,3.453399987544912,3.6404215396486275
1261,0.9317713682893576,-1.3959167741051692,0.734768224981081,0.7138372768434668,0.0634249070497512,0.7955990091805252,0.7857080764075376,-1.572947514362844,3.164930537113821,3.459979612457631
1430,0.8960956852183936,1.252565693954823,1.4642698159408538,-0.997860393018418,0.4050491250218578,-1.412478930362304,-0.1280494813564665,0.9869280566423936,4.294241782300218,4.155478983646431
1209,-0.4860272142793331,-0.9140926102296084,1.3337348079843856,0.7607194880328065,0.9364435649112536,0.2464810364514832,-1.5167539962377017,0.3333406710745739,3.4092562982976427,3.3127846250500106
367,-0.1959277321106611,0.4968743114542351,0.7211663942527152,1.682932070884556,-0.51168586182834,-1.0683376216058944,1.13493059220258,1.2175065992157756,3.895607151936291,3.856482107945232
1357,-1.3634667590147886,0.0210633485853539,0.3664377755363887,0.7158346944481855,-0.9649563895949718,-0.4023662948491127,-1.25222170541558,0.05888286343069,3.840660363859152,3.759698684479496
1197,-1.593586599127951,-0.2930489446317838,0.1583829740021231,-1.671822126635139,-0.889397597907919,0.6385605413143076,1.4505602282512493,-0.1233099033020817,3.118839509046498,3.0859970831514736
1304,-0.0856885903016459,0.1019405236171467,0.2153643892517452,-0.6454090472031289,-0.1170924313065115,1.295946774320382,-0.4875156663652978,-0.0036591405153482,3.230304903812597,3.2769935840033635
1232,1.465428314997775,0.6012199523676895,-0.6006615900870559,-1.436589107939865,1.324870333121711,-0.2658192542455621,0.697429273481733,-0.957174173777818,3.713021368898542,3.581838691343179
704,0.8980511703310521,0.5332295141893489,-0.424965297153939,1.4261656436093644,1.182337462845162,1.3600723160228674,1.0074630676036922,-0.8809939770325866,3.1928989935931984,3.0541251511551955
233,-0.929767572637879,-1.2398770276790931,-1.299151904705114,0.2029917847626343,-0.2321907601093219,1.5254676051359384,0.4358847989583689,1.7281912984111518,3.0180991775955874,2.9462858133395966
618,-0.3047284972890254,-0.3927108216419983,0.0473373809680758,-0.5343767996160135,-1.430299751009381,1.7103292186687251,1.434426296376399,-1.2331069256853913,3.382218717890877,3.2325721467238346
196,-0.3848833644860926,0.7751175996824259,1.3997785412634904,0.1635161926558888,-0.1032831541143165,-0.0677000627711045,1.724032794496696,-1.0329815396243534,3.2310501334204407,3.3374886132569346
1259,0.7290098616684815,-0.3695200614253698,-0.5045750688689328,-0.5324215537480405,1.211602485607415,0.4490870981748599,-1.4905083553375709,0.1721951691800367,3.145607895371145,3.4762536089937663
81,1.1722972224169077,-0.9021336710614456,0.629983625520142,1.1160382510398763,1.6924781691230173,-0.4982486835453604,1.4365150395543322,0.5921905082727938,3.385610218648114,3.444257053600423
1404,-0.2504705679805634,-0.2595373365514153,0.5403060574598361,0.0371987816353521,-1.7147062449410682,0.9096629603555202,-0.8371533117773109,-1.2538176211743322,3.827557739874567,3.8960841294437314
597,0.6221451552051984,0.9041072171540416,-1.6576142447976705,-0.5828207155525262,1.1703261579789204,1.521204888354,0.7863216377783941,1.4346077885878614,3.0598248252142564,2.9701609769655133
1156,-0.1720884813358247,-0.333069707205939,0.7593022351684866,1.2846551801069197,-0.5391328099026581,-0.3245052118588223,-0.7636638768868944,1.0604311825069823,3.846742489402229,3.8604619705588097
111,-0.1398000119513262,-1.6822323534699724,1.037624414806779,1.0863167817492732,-1.4514220586791051,1.672547709799175,-0.2017545550904257,-0.8925483779019381,3.567596774570865,3.5182109972045015
1276,-0.8500123790122694,-1.0667357248505402,0.6840190317308262,-1.1106137919585857,-0.7514751372443053,-0.1044368250920281,-0.4096810449693725,-0.4765859428698272,3.516307468269291,3.637692435990829
780,-1.0785178276468348,-0.3736965179118105,0.0757330775863043,1.02129887664097,0.9793730383166698,0.8309105792876609,0.4978573598302039,0.6546557056060914,2.7393162103793136,2.827742701391325
